Year,Mineral,HS_Code,Flow,Country,Value_USD,Volume,Market_Share_Pct,Unit_Price,Country_Risk_Raw,Strategic_Vulnerability_Score,Anomaly_Flag,HHI_Risk_Score
2019-2020,Graphite,25041010,Import,ITALY,0.0,1814.0,0.0,0.0,3.6,0.0,1,3635.27866391443
2019-2020,Graphite,25041010,Import,JAPAN,0.03,5910.0,0.4983388704318937,5.076142131979695e-06,2.0,0.09966777408637874,1,3635.27866391443
2019-2020,Graphite,25041010,Import,MADAGASCAR,2.1,2812130.0,34.88372093023256,7.467649077389737e-07,6.6,23.02325581395349,-1,3635.27866391443
2019-2020,Graphite,25041010,Import,MOZAMBIQUE,0.04,60000.0,0.6644518272425248,6.666666666666667e-07,7.8,0.5182724252491694,1,3635.27866391443
2019-2020,Graphite,25041010,Import,U K,0.02,12000.0,0.3322259136212624,1.6666666666666667e-06,2.9,0.0963455149501661,1,3635.27866391443
2019-2020,Graphite,25041010,Import,U S A,0.09,37263.0,1.4950166112956809,2.4152644714596246e-06,3.8,0.5681063122923586,1,3635.27866391443
2020-2021,Graphite,25041010,Import,AUSTRALIA,0.0,1.0,,0.0,1.6,0.0,1,3635.27866391443
2020-2021,Graphite,25041010,Import,AUSTRIA,0.02,12820.0,0.2522068095838587,1.5600624024960999e-06,5.5,0.1387137452711223,1,3635.27866391443
2020-2021,Graphite,25041010,Import,BELGIUM,0.01,1260.0,0.1261034047919293,7.936507936507936e-06,5.5,0.06935687263556112,1,3635.27866391443
2020-2021,Graphite,25041010,Import,BRAZIL,0.08,80000.0,1.008827238335435,1e-06,5.7,0.575031525851198,1,3635.27866391443
2020-2021,Graphite,25041010,Import,CANADA,0.07,17550.0,0.8827238335435058,3.988603988603989e-06,1.5,0.13240857503152587,1,3635.27866391443
2020-2021,Graphite,25041010,Import,CHINA P RP,2.4,3592110.0,30.26481715006305,6.681309870800171e-07,5.3,16.040353089533415,1,3635.27866391443
2020-2021,Graphite,25041010,Import,FRANCE,0.0,1.0,,0.0,2.3,0.0,1,3635.27866391443
2020-2021,Graphite,25041010,Import,GERMANY,0.42,84879.0,5.296343001261034,4.948220407874739e-06,2.1,1.1122320302648172,1,3635.27866391443
2020-2021,Graphite,25041010,Import,ITALY,0.01,4536.0,0.1261034047919293,2.2045855379188715e-06,3.6,0.045397225725094546,1,3635.27866391443
2020-2021,Graphite,25041010,Import,JAPAN,0.04,12000.0,0.5044136191677175,3.3333333333333333e-06,2.0,0.1008827238335435,1,3635.27866391443
2020-2021,Graphite,25041010,Import,MADAGASCAR,3.44,4555750.0,43.37957124842371,7.550897217801679e-07,6.6,28.630517023959648,-1,3635.27866391443
2020-2021,Graphite,25041010,Import,MOZAMBIQUE,0.15,254397.0,1.8915510718789408,5.896295946886166e-07,7.8,1.4754098360655736,1,3635.27866391443
2020-2021,Graphite,25041010,Import,SWITZERLAND,0.0,1.0,0.0,0.0,5.5,0.0,1,3635.27866391443
2020-2021,Graphite,25041010,Import,U K,0.04,32000.0,0.5044136191677175,1.25e-06,2.9,0.14627994955863807,1,3635.27866391443
2020-2021,Graphite,25041010,Import,U S A,0.05,17668.0,0.630517023959647,2.8299750962191536e-06,3.8,0.23959646910466587,1,3635.27866391443
2020-2021,Graphite,25041010,Import,UKRAINE,0.01,7000.0,0.1261034047919293,1.4285714285714286e-06,5.5,0.06935687263556112,1,3635.27866391443
2020-2021,Graphite,25041010,Import,VIETNAM SOC REP,1.19,2838000.0,15.006305170239594,4.1930937279774485e-07,5.2,7.80327868852459,-1,3635.27866391443
2021-2022,Graphite,25041010,Import,AUSTRIA,0.06,59200.0,0.7168458781362007,1.0135135135135134e-06,5.5,0.3942652329749104,1,3635.27866391443
2021-2022,Graphite,25041010,Import,BELGIUM,0.03,9800.0,0.3584229390681003,3.061224489795918e-06,5.5,0.19713261648745517,1,3635.27866391443
2021-2022,Graphite,25041010,Import,BRAZIL,0.23,252000.0,2.747909199522103,9.126984126984128e-07,5.7,1.5663082437275988,1,3635.27866391443
2021-2022,Graphite,25041010,Import,CANADA,0.08,21060.0,0.9557945041816012,3.798670465337132e-06,1.5,0.14336917562724016,1,3635.27866391443
2021-2022,Graphite,25041010,Import,CHINA P RP,2.83,2532105.0,33.81123058542414,1.1176471749789208e-06,5.3,17.919952210274793,-1,3635.27866391443
2021-2022,Graphite,25041010,Import,GERMANY,0.47,113755.0,5.615292712066906,4.131686519273878e-06,2.1,1.1792114695340503,1,3635.27866391443
2021-2022,Graphite,25041010,Import,ITALY,0.04,16329.0,0.4778972520908005,2.449629493539102e-06,3.6,0.17204301075268819,1,3635.27866391443
2021-2022,Graphite,25041010,Import,JAPAN,0.19,36940.0,2.2700119474313025,5.1434759068760155e-06,2.0,0.4540023894862605,1,3635.27866391443
2021-2022,Graphite,25041010,Import,KOREA RP,0.0,50.0,0.0,0.0,2.8,0.0,1,3635.27866391443
2021-2022,Graphite,25041010,Import,MADAGASCAR,4.31,6011000.0,51.49342891278376,7.170187988687406e-07,6.6,33.985663082437284,-1,3635.27866391443
2021-2022,Graphite,25041010,Import,MOZAMBIQUE,0.0,1.0,,0.0,7.8,0.0,1,3635.27866391443
2021-2022,Graphite,25041010,Import,NETHERLAND,0.03,8400.0,0.3584229390681003,3.5714285714285714e-06,5.5,0.19713261648745517,1,3635.27866391443
2021-2022,Graphite,25041010,Import,NORWAY,0.0,200.0,0.0,0.0,1.1,0.0,1,3635.27866391443
2021-2022,Graphite,25041010,Import,SWEDEN,0.01,2160.0,0.1194743130227001,4.6296296296296296e-06,1.8,0.02150537634408602,1,3635.27866391443
2021-2022,Graphite,25041010,Import,SWITZERLAND,0.0,1.0,,0.0,5.5,0.0,1,3635.27866391443
2021-2022,Graphite,25041010,Import,U K,0.01,4576.0,0.1194743130227001,2.1853146853146853e-06,2.9,0.03464755077658303,1,3635.27866391443
2021-2022,Graphite,25041010,Import,U S A,0.08,25919.0,0.9557945041816012,3.0865388325166866e-06,3.8,0.36320191158900844,1,3635.27866391443
2021-2022,Graphite,25041010,Import,UKRAINE,0.0,1.0,,0.0,5.5,0.0,1,3635.27866391443
2021-2022,Graphite,25041010,Import,VIETNAM SOC REP,0.0,1.0,,0.0,5.2,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,AUSTRIA,0.03,20000.0,0.4048582995951417,1.5e-06,5.5,0.22267206477732793,1,3635.27866391443
2022-2023,Graphite,25041010,Import,BELGIUM,0.0,1.0,,0.0,5.5,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,BRAZIL,0.0,1.0,,0.0,5.7,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,CANADA,0.05,11940.0,0.6747638326585697,4.187604690117253e-06,1.5,0.10121457489878545,1,3635.27866391443
2022-2023,Graphite,25041010,Import,CHINA P RP,3.4,3672740.0,45.88394062078273,9.257393662497209e-07,5.3,24.318488529014846,1,3635.27866391443
2022-2023,Graphite,25041010,Import,GERMANY,0.57,122740.0,7.6923076923076925,4.6439628482972135e-06,2.1,1.6153846153846154,1,3635.27866391443
2022-2023,Graphite,25041010,Import,HONG KONG,0.0,25.0,0.0,0.0,3.5,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,ITALY,0.0,1.0,,0.0,3.6,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,JAPAN,0.15,39565.0,2.0242914979757085,3.791229622140781e-06,2.0,0.4048582995951417,1,3635.27866391443
2022-2023,Graphite,25041010,Import,KOREA RP,0.0,540.0,0.0,0.0,2.8,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,MADAGASCAR,2.61,3477000.0,35.22267206477733,7.506471095772217e-07,6.6,23.246963562753034,1,3635.27866391443
2022-2023,Graphite,25041010,Import,MEXICO,0.02,9072.0,0.2699055330634278,2.2045855379188715e-06,5.8,0.1565452091767881,1,3635.27866391443
2022-2023,Graphite,25041010,Import,MOZAMBIQUE,0.24,203056.0,3.238866396761133,1.1819399574501614e-06,7.8,2.526315789473684,1,3635.27866391443
2022-2023,Graphite,25041010,Import,NETHERLAND,0.0,1.0,,0.0,5.5,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,NORWAY,0.0,1.0,,0.0,1.1,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,SOUTH AFRICA,0.0,6.0,0.0,0.0,6.0,0.0,1,3635.27866391443
2022-2023,Graphite,25041010,Import,SWEDEN,0.01,2700.0,0.1349527665317139,3.7037037037037037e-06,1.8,0.024291497975708502,1,3635.27866391443
2022-2023,Graphite,25041010,Import,TANZANIA REP,0.2,250000.0,2.6990553306342786,8.000000000000001e-07,6.5,1.7543859649122813,1,3635.27866391443
2022-2023,Graphite,25041010,Import,U K,0.03,16500.0,0.4048582995951417,1.818181818181818e-06,2.9,0.11740890688259109,1,3635.27866391443
2022-2023,Graphite,25041010,Import,U S A,0.1,33118.0,1.3495276653171393,3.0195060088169576e-06,3.8,0.512820512820513,1,3635.27866391443
2023-2024,Graphite,25041010,Import,AUSTRIA,0.01,7000.0,0.136986301369863,1.4285714285714286e-06,5.5,0.07534246575342465,1,3635.27866391443
2023-2024,Graphite,25041010,Import,CANADA,0.04,9945.0,0.547945205479452,4.022121669180493e-06,1.5,0.0821917808219178,1,3635.27866391443
2023-2024,Graphite,25041010,Import,CHINA P RP,3.71,4133300.0,50.821917808219176,8.975878837732562e-07,5.3,26.935616438356163,1,3635.27866391443
2023-2024,Graphite,25041010,Import,GERMANY,0.11,17595.0,1.5068493150684932,6.25177607274794e-06,2.1,0.3164383561643836,1,3635.27866391443
2023-2024,Graphite,25041010,Import,HONG KONG,0.0,1.0,,0.0,3.5,0.0,1,3635.27866391443
2023-2024,Graphite,25041010,Import,ITALY,0.0,495.0,0.0,0.0,3.6,0.0,1,3635.27866391443
2023-2024,Graphite,25041010,Import,JAPAN,0.39,24140.0,5.342465753424658,1.615575807787904e-05,2.0,1.0684931506849316,1,3635.27866391443
2023-2024,Graphite,25041010,Import,KOREA RP,0.0,1.0,,0.0,2.8,0.0,1,3635.27866391443
2023-2024,Graphite,25041010,Import,MADAGASCAR,2.3,2948650.0,31.506849315068493,7.800179743272345e-07,6.6,20.794520547945204,1,3635.27866391443
2023-2024,Graphite,25041010,Import,MEXICO,0.0,1.0,,0.0,5.8,0.0,1,3635.27866391443
2023-2024,Graphite,25041010,Import,MOZAMBIQUE,0.08,120544.0,1.095890410958904,6.636580833554552e-07,7.8,0.854794520547945,1,3635.27866391443
2023-2024,Graphite,25041010,Import,SINGAPORE,0.04,80000.0,0.547945205479452,5e-07,2.3,0.12602739726027395,1,3635.27866391443
2023-2024,Graphite,25041010,Import,SOUTH AFRICA,0.0,1.0,,0.0,6.0,0.0,1,3635.27866391443
2023-2024,Graphite,25041010,Import,SWEDEN,0.01,1080.0,0.136986301369863,9.259259259259259e-06,1.8,0.024657534246575342,1,3635.27866391443
2023-2024,Graphite,25041010,Import,TANZANIA REP,0.02,48000.0,0.273972602739726,4.1666666666666667e-07,6.5,0.1780821917808219,1,3635.27866391443
2023-2024,Graphite,25041010,Import,U ARAB EMTS,0.07,75500.0,0.9589041095890412,9.271523178807948e-07,4.2,0.40273972602739727,1,3635.27866391443
2023-2024,Graphite,25041010,Import,U K,0.03,16000.0,0.410958904109589,1.8749999999999998e-06,2.9,0.1191780821917808,1,3635.27866391443
2023-2024,Graphite,25041010,Import,U S A,0.15,42535.0,2.054794520547945,3.526507581991301e-06,3.8,0.780821917808219,1,3635.27866391443
2023-2024,Graphite,25041010,Import,UKRAINE,0.0,150.0,0.0,0.0,5.5,0.0,1,3635.27866391443
2023-2024,Graphite,25041010,Import,VIETNAM SOC REP,0.34,674000.0,4.657534246575342,5.044510385756677e-07,5.2,2.4219178082191783,1,3635.27866391443
2024-2025,Graphite,25041010,Import,AUSTRIA,0.01,7000.0,0.136986301369863,1.4285714285714286e-06,5.5,0.07534246575342465,1,3635.27866391443
2024-2025,Graphite,25041010,Import,CANADA,0.04,9945.0,0.547945205479452,4.022121669180493e-06,1.5,0.0821917808219178,1,3635.27866391443
2024-2025,Graphite,25041010,Import,CHINA P RP,3.71,4133300.0,50.821917808219176,8.975878837732562e-07,5.3,26.935616438356163,1,3635.27866391443
2024-2025,Graphite,25041010,Import,GERMANY,0.11,17595.0,1.5068493150684932,6.25177607274794e-06,2.1,0.3164383561643836,1,3635.27866391443
2024-2025,Graphite,25041010,Import,HONG KONG,0.0,1.0,,0.0,3.5,0.0,1,3635.27866391443
2024-2025,Graphite,25041010,Import,ITALY,0.0,495.0,0.0,0.0,3.6,0.0,1,3635.27866391443
2024-2025,Graphite,25041010,Import,JAPAN,0.39,24140.0,5.342465753424658,1.615575807787904e-05,2.0,1.0684931506849316,1,3635.27866391443
2024-2025,Graphite,25041010,Import,KOREA RP,0.0,1.0,,0.0,2.8,0.0,1,3635.27866391443
2024-2025,Graphite,25041010,Import,MADAGASCAR,2.3,2948650.0,31.506849315068493,7.800179743272345e-07,6.6,20.794520547945204,1,3635.27866391443
2024-2025,Graphite,25041010,Import,MEXICO,0.0,1.0,,0.0,5.8,0.0,1,3635.27866391443
2024-2025,Graphite,25041010,Import,MOZAMBIQUE,0.08,120544.0,1.095890410958904,6.636580833554552e-07,7.8,0.854794520547945,1,3635.27866391443
2024-2025,Graphite,25041010,Import,SINGAPORE,0.04,80000.0,0.547945205479452,5e-07,2.3,0.12602739726027395,1,3635.27866391443
2024-2025,Graphite,25041010,Import,SOUTH AFRICA,0.0,1.0,,0.0,6.0,0.0,1,3635.27866391443
2024-2025,Graphite,25041010,Import,SWEDEN,0.01,1080.0,0.136986301369863,9.259259259259259e-06,1.8,0.024657534246575342,1,3635.27866391443
2024-2025,Graphite,25041010,Import,TANZANIA REP,0.02,48000.0,0.273972602739726,4.1666666666666667e-07,6.5,0.1780821917808219,1,3635.27866391443
2024-2025,Graphite,25041010,Import,U ARAB EMTS,0.07,75500.0,0.9589041095890412,9.271523178807948e-07,4.2,0.40273972602739727,1,3635.27866391443
2024-2025,Graphite,25041010,Import,U K,0.03,16000.0,0.410958904109589,1.8749999999999998e-06,2.9,0.1191780821917808,1,3635.27866391443
2024-2025,Graphite,25041010,Import,U S A,0.15,42535.0,2.054794520547945,3.526507581991301e-06,3.8,0.780821917808219,1,3635.27866391443
2024-2025,Graphite,25041010,Import,UKRAINE,0.0,150.0,0.0,0.0,5.5,0.0,1,3635.27866391443
2024-2025,Graphite,25041010,Import,VIETNAM SOC REP,0.34,674000.0,4.657534246575342,5.044510385756677e-07,5.2,2.4219178082191783,1,3635.27866391443
2018-2019,LithiumCarbonate,28369100,Import,AUSTRIA,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,BELGIUM,0.01,520.0,2.1739130434782608,1.923076923076923e-05,5.5,1.1956521739130435,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,CHINA P RP,0.33,98701.0,71.73913043478261,3.3434311709101227e-06,5.3,38.02173913043478,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,FRANCE,0.01,400.0,2.1739130434782608,2.5e-05,2.3,0.4999999999999999,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,GERMANY,0.0,250.0,0.0,0.0,2.1,0.0,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,JAPAN,0.02,670.0,4.3478260869565215,2.9850746268656717e-05,2.0,0.8695652173913043,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,KOREA RP,0.04,1400.0,8.695652173913043,2.857142857142857e-05,2.8,2.434782608695652,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,MALAYSIA,0.0,1.0,,0.0,4.5,0.0,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,NORWAY,0.0,250.0,0.0,0.0,1.1,0.0,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,POLAND,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,SPAIN,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,U K,0.02,752.0,4.3478260869565215,2.6595744680851064e-05,2.9,1.2608695652173911,1,9240.72265625
2018-2019,LithiumCarbonate,28369100,Import,U S A,0.03,1012.0,6.521739130434782,2.9644268774703556e-05,3.8,2.4782608695652173,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,ARGENTINA,0.65,56000.0,5.798394290811775,1.1607142857142857e-05,4.0,2.31935771632471,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,AUSTRIA,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,BELGIUM,2.46,206150.0,21.944692239072257,1.1933058452583071e-05,5.5,12.06958073148974,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,CHILE,1.32,95000.0,11.775200713648529,1.3894736842105263e-05,3.1,3.6503122212310437,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,CHINA P RP,0.64,57000.0,5.709188224799286,1.1228070175438597e-05,5.3,3.0258697591436214,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,FRANCE,0.0,1.0,,0.0,2.3,0.0,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,GERMANY,0.01,262.0,0.0892060660124888,3.816793893129771e-05,2.1,0.01873327386262265,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,IRELAND,0.05,100000.0,0.4460303300624442,5e-07,5.5,0.2453166815343443,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,ITALY,0.02,1400.0,0.1784121320249777,1.4285714285714285e-05,3.6,0.06422836752899197,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,JAPAN,0.18,12020.0,1.6057091882247994,1.497504159733777e-05,2.0,0.32114183764495985,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,MALAYSIA,0.02,200.0,0.1784121320249777,0.0001,4.5,0.08028545941123996,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,NETHERLAND,0.2,400000.0,1.784121320249777,5e-07,5.5,0.9812667261373773,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,RUSSIA,0.0,2.0,0.0,0.0,6.7,0.0,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,SINGAPORE,0.84,22803.0,7.493309545049062,3.6837258255492695e-05,2.3,1.7234611953612842,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,SLOVENIA,0.63,15000.0,5.619982158786797,4.2e-05,5.5,3.0909901873327383,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,U K,0.21,20008.0,1.8733273862622652,1.0495801679328269e-05,2.9,0.5432649420160569,1,9240.72265625
2019-2020,LithiumCarbonate,28369100,Import,U S A,3.98,133268.0,35.50401427297056,2.9864633670498544e-05,3.8,13.491525423728811,-1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,ARGENTINA,0.34,60000.0,3.9719626168224296,5.666666666666667e-06,4.0,1.588785046728972,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,AUSTRIA,0.12,2950.0,1.4018691588785044,4.067796610169491e-05,5.5,0.7710280373831775,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,BELGIUM,1.74,266401.0,20.32710280373832,6.531507013862561e-06,5.5,11.179906542056077,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,CANADA,0.05,9000.0,0.5841121495327103,5.555555555555556e-06,1.5,0.08761682242990654,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,CHILE,0.63,71200.0,7.359813084112149,8.848314606741573e-06,3.1,2.2815420560747666,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,CHINA P RP,0.37,56805.0,4.322429906542056,6.513511134583223e-06,5.3,2.29088785046729,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,GERMANY,0.65,120002.0,7.593457943925233,5.4165763903934935e-06,2.1,1.594626168224299,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,IRELAND,0.22,400000.0,2.570093457943925,5.5e-07,5.5,1.4135514018691588,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,ITALY,0.01,600.0,0.116822429906542,1.6666666666666667e-05,3.6,0.042056074766355124,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,JAPAN,0.0,40.0,0.0,0.0,2.0,0.0,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,MALAYSIA,0.0,1.0,,0.0,4.5,0.0,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,NETHERLAND,0.06,100200.0,0.7009345794392522,5.988023952095808e-07,5.5,0.38551401869158874,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,RUSSIA,0.0,1.0,,0.0,6.7,0.0,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,SINGAPORE,0.77,21000.0,8.995327102803738,3.6666666666666666e-05,2.3,2.0689252336448596,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,SLOVENIA,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,U K,0.08,13086.0,0.9345794392523364,6.1134036374751645e-06,2.9,0.2710280373831776,1,9240.72265625
2020-2021,LithiumCarbonate,28369100,Import,U S A,3.52,121805.0,41.1214953271028,2.8898649480727392e-05,3.8,15.626168224299061,-1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,ARGENTINA,0.41,40000.0,4.7180667433832,1.025e-05,4.0,1.8872266973532799,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,AUSTRIA,0.46,10000.0,5.293440736478712,4.6e-05,5.5,2.9113924050632916,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,BELGIUM,3.45,510000.0,39.70080552359034,6.7647058823529414e-06,5.5,21.835443037974688,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,CANADA,0.19,4000.0,2.186421173762946,4.75e-05,1.5,0.32796317606444186,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,CHILE,0.28,38300.0,3.222094361334868,7.3107049608355094e-06,3.1,0.9988492520138091,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,CHINA P RP,0.35,23800.0,4.027617951668584,1.4705882352941175e-05,5.3,2.1346375143843495,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,GERMANY,0.37,46205.0,4.25776754890679,8.007791364570934e-06,2.1,0.8941311852704258,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,IRELAND,0.17,300000.0,1.9562715765247407,5.666666666666667e-07,5.5,1.0759493670886076,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,ITALY,0.02,800.0,0.2301495972382048,2.5e-05,3.6,0.08285385500575373,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,JAPAN,0.0,1.0,,0.0,2.0,0.0,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,NETHERLAND,0.11,200000.0,1.2658227848101269,5.5e-07,5.5,0.6962025316455698,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,SINGAPORE,0.18,5000.0,2.0713463751438432,3.6e-05,2.3,0.47640966628308395,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,SLOVENIA,0.46,10000.0,5.293440736478712,4.6e-05,5.5,2.9113924050632916,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,U K,0.17,20000.0,1.9562715765247407,8.5e-06,2.9,0.5673187571921747,1,9240.72265625
2021-2022,LithiumCarbonate,28369100,Import,U S A,2.07,33902.0,23.8204833141542,6.105834464043419e-05,3.8,9.051783659378597,1,9240.72265625
2022-2023,LithiumCarbonate,28369100,Import,ARGENTINA,1.48,43000.0,6.654676258992804,3.441860465116279e-05,4.0,2.6618705035971217,1,9240.72265625
